period,strategy,num_assets,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,num_days,crypto,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
2024,Individual Asset,,,,,,,,LTC-USD,2024-01-01,2024-12-30,365 days,100.0,71.677658212472,-28.322341787528003,32.88727418549169,249.86130744899415,26.007796320255498,56.81568845738906,296 days,175.0,174.0,1.0,-0.07167765821246261,33.33333333333333,26.452827037928493,-18.827929979537554,5.379405011269144,-2.918194075869281,3 days 12:24:49.655172413,1 days 09:06:12.413793103,0.8928702287558891,-0.16236013867422838,-0.02354666251467815,-0.4984950909953233,0.9962809483367279,-0.03703882287866294
2024,Individual Asset,,,,,,,,AVAX-USD,2024-01-01,2024-12-30,365 days,100.0,105.30964199447642,5.309641994476422,-14.232615956345507,5521.603476589114,11.960110507965094,40.20570359286419,307 days,166.0,165.0,1.0,-0.11521814346313478,39.39393939393939,41.646250208655594,-16.754166079304664,7.83419904360859,-4.180027458262103,3 days 15:08:18.461538461,1 days 06:28:48,1.0332466510113443,0.032877940229936065,0.33421629445514267,0.132061909629633,1.049723122658739,0.47977005233277104
2025_YTD,Equal Weight Portfolio,9.0,89.8027217971315,146988243016.6743,2.085480258668936,-0.3459168494792151,0.47692307692307695,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025_YTD,Individual Asset,,,,,,,,BTC-USD,2025-01-01,2025-03-06,65 days,100.0,-302.4198949106071,-402.4198949106071,-4.721502525830257,100.0,2003.9462633796147,105.0663441205398,32 days,21.0,20.0,1.0,20.397469940673613,50.0,6.538828057185639,-3.681143212725762,1.6727132692224291,-1.5076392546851582,3 days 12:00:00,1 days 16:48:00,0.9278651198950058,-21.140868242562362,2.5029248109945414,nan,41.01931622409674,268.3807191499446
2025_YTD,Individual Asset,,,,,,,,ETH-USD,2025-01-01,2025-03-06,65 days,100.0,-41.34601482486977,-141.34601482486977,-34.32312268395212,100.0,20.54544854123113,125.14167436205605,56 days,7.0,6.0,1.0,20.69781827993641,50.0,3.1771662300778125,-5.21542959026879,2.0790139746405454,-4.155388743146803,3 days 16:00:00,1 days 16:00:00,0.40567831576569907,-27.007305517467653,-0.831383898614832,nan,0.7763036954619892,-0.9540477925359965
2025_YTD,Individual Asset,,,,,,,,BNB-USD,2025-01-01,2025-03-06,65 days,100.0,175.46330451310337,75.46330451310337,-15.53958582206506,100.0,25.83694911884251,57.273370346736264,31 days,34.0,33.0,1.0,-0.5967237548828126,39.39393939393939,16.55901185541425,-5.518287684424374,3.6842197894091044,-1.983304707840939,2 days 22:09:13.846153846,1 days 07:12:00,1.5775006071244164,2.3048493414541205,2.2961044676565145,39.29776069229076,1.5369031289143753,5.3767563145740525
2025_YTD,Individual Asset,,,,,,,,XRP-USD,2025-01-01,2025-03-06,65 days,100.0,100.0911237230301,0.09112372303008831,12.03044492928762,3.2785229089854617,0.09181246852874755,0.8249096297942256,48 days,19.0,18.0,1.0,0.1441276957988739,27.77777777777778,25.868622879353325,-11.74942217623625,11.72170075617233,-4.372282428821494,6 days 09:36:00,2 days 07:23:04.615384615,0.9637320186159076,-0.002944665153821288,0.17339091946477694,0.6216098541787874,1.0298762047920558,0.2775017952649725
2025_YTD,Individual Asset,,,,,,,,ADA-USD,2025-01-01,2025-03-06,65 days,100.0,100.93236628502608,0.9323662850260745,-1.0941666121564109,1.1302302535672628,0.03822376996278763,0.3941363157267497,13 days,22.0,21.0,1.0,-0.0009075520038604736,42.857142857142854,29.500201389956864,-10.266953746925994,15.612112218210283,-2.916587564522144,5 days 02:39:59.999999999,1 days 12:00:00,4.107003324527822,0.04444161128713971,3.4489882455632825,13.572762528374316,1.9731114819652544,6.848156911419137
2025_YTD,Individual Asset,,,,,,,,DOGE-USD,2025-01-01,2025-03-06,65 days,100.0,100.02864029079676,0.02864029079675673,-37.797328482221545,0.41549638824625046,0.015436718165874483,0.11738154880769501,44 days,27.0,26.0,1.0,0.002381854325532913,38.46153846153847,18.37527580093165,-14.92405316084144,7.056649591353229,-4.376091054667863,3 days 14:24:00,1 days 15:00:00,1.1289843170271276,0.0010099398642778434,0.49903103964644596,1.3710210975057535,1.0761524387673753,0.7671764324832953
2025_YTD,Individual Asset,,,,,,,,SOL-USD,2025-01-01,2025-03-06,65 days,100.0,186.03137063784175,86.03137063784175,-26.057428200189392,169.2809893989008,10.560949200326764,18.343979929416918,9 days,32.0,31.0,1.0,-0.143355224609375,41.935483870967744,33.41341474887346,-7.732985343693496,8.045758689218054,-2.8028569818574236,3 days 01:50:46.153846153,1 days 08:00:00,2.1367782158954443,2.7798298665306787,3.5519829568678647,172.51442146727774,1.676432617516893,6.782133367369839
2025_YTD,Individual Asset,,,,,,,,LTC-USD,2025-01-01,2025-03-06,65 days,100.0,130.72217633446817,30.72217633446817,-1.3490678726707284,119.7410958630561,4.510882486658214,17.123034213718093,15 days,21.0,20.0,1.0,-1.4387088241577148,45.0,22.22793110057857,-6.608888815975214,7.898602443396093,-3.528241558091332,3 days 00:00:00,3 days 06:32:43.636363636,1.7540924413911299,1.608044257931296,1.9934389789892486,20.448375291351766,1.3250617203989288,3.167869769856534
2025_YTD,Individual Asset,,,,,,,,AVAX-USD,2025-01-01,2025-03-06,65 days,100.0,108.98199766921996,8.981997669219957,-44.2101640615441,41.45807739063332,1.5026615257263185,4.906874984720931,14 days,26.0,25.0,1.0,-0.021029108047485354,48.0,11.682957266606769,-6.857261208599893,5.930406325797808,-3.7332956193319236,3 days 02:00:00,2 days 01:50:46.153846153,1.6676319086552154,0.36012107109069835,1.775541760752587,12.654066217540414,1.2865723250052192,2.7684225799162485
